room_id	host_id	room_type	country	city	neighborhood	reviews	overall_satisfaction	accommodates	bedrooms	price	property_type
4880641	13455229	Entire home/apt	France	Paris	Muette	3	0.0	7	4.0	597.0	Apartment
8891222	33433799	Entire home/apt	France	Paris	Porte-Dauphine	1	0.0	5	4.0	604.0	Loft
1020236	5616219	Entire home/apt	France	Paris	Porte-Saint-Denis	8	5.0	12	6.0	519.0	House
16233639	22839076	Entire home/apt	France	Paris	Gros-Caillou	0	0.0	6	3.0	718.0	Apartment
18090631	84413	Entire home/apt	France	Paris	Saint-Georges	0	0.0	8	3.0	543.0	Apartment
2276911	3763984	Entire home/apt	France	Paris	Saint-Gervais	5	4.5	5	2.0	591.0	Apartment
6679815	34964641	Entire home/apt	France	Paris	St-Germain-lAuxerrois	0	0.0	5	3.0	580.0	Apartment
16374602	97206133	Entire home/apt	France	Paris	Saint-Thomas-dAquin	0	0.0	4	2.0	718.0	Apartment
19981362	30707357	Entire home/apt	France	Paris	Chaillot	0	0.0	5	3.0	664.0	Apartment
8979682	46918672	Entire home/apt	France	Paris	Porte-Dauphine	9	5.0	4	2.0	543.0	Apartment
17540122	105447415	Entire home/apt	France	Paris	Champs-Elysées	1	0.0	6	3.0	618.0	Apartment
5314839	7608379	Entire home/apt	France	Paris	Chaillot	3	3.5	6	2.0	591.0	Apartment
13367109	35561261	Entire home/apt	France	Paris	Saint-Victor	0	0.0	5	3.0	597.0	House
7068049	503708	Entire home/apt	France	Paris	Saint-Victor	0	0.0	6	3.0	640.0	Loft
6037234	27310698	Entire home/apt	France	Paris	Faubourg-du-Roule	3	4.5	6	3.0	553.0	Apartment
15159485	791011	Entire home/apt	France	Paris	Grandes-Carrières	0	0.0	2	1.0	604.0	Apartment
18305406	7608379	Entire home/apt	France	Paris	Gros-Caillou	0	0.0	6	3.0	603.0	Apartment
3292151	13999921	Entire home/apt	France	Paris	Europe	1	0.0	6	3.0	531.0	Apartment
1234220	275893	Entire home/apt	France	Paris	Notre-Dame-des-Champs	4	5.0	6	3.0	604.0	Apartment
5503264	7608379	Entire home/apt	France	Paris	Chaillot	5	4.0	6	2.0	591.0	Apartment
7352856	38342684	Entire home/apt	France	Paris	Auteuil	0	0.0	8	3.0	604.0	Apartment
16504872	71685009	Entire home/apt	France	Paris	Monnaie	0	0.0	6	3.0	543.0	Apartment
15582670	51810167	Entire home/apt	France	Paris	Grenelle	0	0.0	2	1.0	604.0	Apartment
5108844	23551529	Entire home/apt	France	Paris	Notre-Dame-des-Champs	34	5.0	6	3.0	555.0	Apartment
13205578	9412526	Entire home/apt	France	Paris	Faubourg-du-Roule	1	0.0	4	1.0	531.0	Apartment
11412291	59915865	Entire home/apt	France	Paris	Halles	56	4.5	15	5.0	543.0	Apartment
8822517	27997930	Entire home/apt	France	Paris	Sorbonne	4	5.0	6	2.0	567.0	Apartment
15140083	8816961	Entire home/apt	France	Paris	Chaillot	0	0.0	4	2.0	604.0	Apartment
2508620	12840850	Entire home/apt	France	Paris	Amérique	17	4.5	12	4.0	664.0	House
9353416	47235748	Entire home/apt	France	Paris	Invalides	4	5.0	5	4.0	543.0	Apartment
16553332	9044891	Entire home/apt	France	Paris	Gros-Caillou	0	0.0	6	3.0	606.0	Apartment
10542054	54361420	Entire home/apt	France	Paris	Sorbonne	12	4.5	6	1.0	604.0	Apartment
3088950	7608379	Entire home/apt	France	Paris	Gros-Caillou	24	5.0	8	3.0	676.0	Apartment
5601653	7608379	Entire home/apt	France	Paris	Chaillot	1	0.0	6	2.0	591.0	Bed & Breakfast
19868823	76104209	Entire home/apt	France	Paris	Madeleine	0	0.0	4	2.0	633.0	Apartment
1392717	7528779	Entire home/apt	France	Paris	Enfants-Rouges	30	5.0	6	2.0	590.0	Apartment
8518759	2575917	Entire home/apt	France	Paris	Saint-Avoye	5	5.0	5	2.0	587.0	Apartment
11704253	28273282	Entire home/apt	France	Paris	Auteuil	0	0.0	3	1.0	604.0	Apartment
7718943	16887289	Entire home/apt	France	Paris	Europe	40	5.0	10	4.0	604.0	Apartment
19929915	141201557	Entire home/apt	France	Paris	Rochechouart	0	0.0	5	3.0	604.0	Apartment
18064196	7608379	Entire home/apt	France	Paris	Gros-Caillou	0	0.0	6	2.0	595.0	Apartment
12602447	24495283	Entire home/apt	France	Paris	Halles	8	4.5	10	2.0	580.0	Loft
3600767	13878512	Entire home/apt	France	Paris	Palais-Royal	46	4.5	8	4.0	604.0	Apartment
17430522	110127421	Entire home/apt	France	Paris	Javel 15Art	0	0.0	4	2.0	543.0	Apartment
18987491	40875424	Entire home/apt	France	Paris	Porte-Dauphine	0	0.0	2	1.0	591.0	Apartment
18147578	2856748	Entire home/apt	France	Paris	Monnaie	0	0.0	6	3.0	604.0	Apartment
19429585	135978114	Entire home/apt	France	Paris	Chaillot	0	0.0	6	2.0	543.0	Apartment
19481371	2856748	Entire home/apt	France	Paris	Ecole-Militaire	0	0.0	4	2.0	604.0	Apartment
3974737	20511294	Entire home/apt	France	Paris	Muette	2	0.0	4	2.0	543.0	Apartment
19005119	76104209	Entire home/apt	France	Paris	Saint-Victor	0	0.0	6	3.0	604.0	Apartment
19133470	76104209	Entire home/apt	France	Paris	Chaillot	0	0.0	5	3.0	694.0	Apartment
19219423	80225	Entire home/apt	France	Paris	Saint-Thomas-dAquin	0	0.0	5	3.0	580.0	Apartment
13288393	2828663	Entire home/apt	France	Paris	Saint-Ambroise	0	0.0	3	4.0	652.0	Apartment
8051714	2575917	Entire home/apt	France	Paris	Archives	2	0.0	7	3.0	587.0	House
7997273	42215570	Entire home/apt	France	Paris	Europe	18	4.5	6	2.0	543.0	Apartment
5647765	7608379	Entire home/apt	France	Paris	Chaillot	0	0.0	6	2.0	591.0	Apartment
11668262	30512627	Entire home/apt	France	Paris	Saint-Merri	13	5.0	10	3.0	543.0	Apartment
2659900	12574459	Entire home/apt	France	Paris	Jardin-des-Plantes	7	5.0	8	3.0	567.0	Apartment
16906036	9044891	Entire home/apt	France	Paris	Invalides	0	0.0	4	2.0	664.0	Apartment
9987796	7642792	Entire home/apt	France	Paris	Archives	13	4.5	6	3.0	543.0	Apartment
4217005	21885827	Entire home/apt	France	Paris	Faubourg-Montmartre	14	5.0	8	2.0	543.0	Apartment
13288038	2828663	Entire home/apt	France	Paris	Saint-Ambroise	1	0.0	4	4.0	652.0	Apartment
10963615	56870618	Entire home/apt	France	Paris	Notre-Dame-des-Champs	3	4.5	8	5.0	543.0	Apartment
6899802	3873626	Entire home/apt	France	Paris	Archives	33	5.0	4	2.0	543.0	Apartment
20131860	2116806	Entire home/apt	France	Paris	Muette	0	0.0	6	3.0	567.0	Apartment
13594590	78570381	Entire home/apt	France	Paris	Saint-Thomas-dAquin	0	0.0	4	3.0	585.0	Apartment
11643796	61643165	Entire home/apt	France	Paris	Porte-Dauphine	0	0.0	5	2.0	664.0	Apartment
9367678	48605429	Entire home/apt	France	Paris	Europe	42	4.0	13	6.0	542.0	Apartment
8394085	24761980	Entire home/apt	France	Paris	Plaisance	6	4.5	2	1.0	603.0	Apartment
13559329	2856748	Entire home/apt	France	Paris	Odeon	0	0.0	4	2.0	694.0	Apartment
5680537	27577489	Entire home/apt	France	Paris	Grenelle	4	5.0	6	3.0	580.0	Apartment
18899905	76104209	Entire home/apt	France	Paris	Halles	0	0.0	6	3.0	700.0	Apartment
7386260	3038685	Entire home/apt	France	Paris	Porte-Saint-Denis	2	0.0	11	5.0	622.0	Apartment
13093872	7239393	Entire home/apt	France	Paris	Notre-Dame	0	0.0	4	2.0	585.0	Apartment
10372346	52747859	Entire home/apt	France	Paris	Archives	4	4.5	6	3.0	543.0	Apartment
2181438	11117127	Entire home/apt	France	Paris	Chaussée-dAntin	7	5.0	4	2.0	543.0	Apartment
18502368	128401160	Entire home/apt	France	Paris	Notre-Dame-des-Champs	0	0.0	6	3.0	604.0	Apartment
13106639	2828663	Entire home/apt	France	Paris	Saint-Ambroise	1	0.0	2	4.0	652.0	Apartment
12831149	70029056	Entire home/apt	France	Paris	Grenelle	0	0.0	6	3.0	604.0	Apartment
6520357	3048727	Entire home/apt	France	Paris	Epinettes	2	0.0	8	5.0	603.0	House
5276453	23025598	Entire home/apt	France	Paris	Notre-Dame-des-Champs	12	4.5	6	3.0	678.0	Apartment
4009333	969972	Entire home/apt	France	Paris	Gaillon	47	4.5	10	3.0	542.0	Apartment
16021973	2856748	Entire home/apt	France	Paris	Madeleine	0	0.0	5	3.0	633.0	Apartment
19516502	2667370	Entire home/apt	France	Paris	Archives	0	0.0	6	2.0	612.0	Other
3736614	7608379	Entire home/apt	France	Paris	Gros-Caillou	15	4.5	6	3.0	603.0	Apartment
11176950	29447400	Entire home/apt	France	Paris	Val-de-Grace	0	0.0	6	3.0	338.0	Apartment
5398809	7642792	Entire home/apt	France	Paris	Arsenal	21	4.5	8	4.0	503.0	Apartment
751614	3952167	Entire home/apt	France	Paris	Val-de-Grace	7	5.0	7	4.0	325.0	Apartment
327712	1675017	Entire home/apt	France	Paris	Saint-Thomas-dAquin	0	0.0	3	2.0	363.0	Apartment
3310494	6366259	Entire home/apt	France	Paris	Saint-Thomas-dAquin	35	5.0	6	3.0	483.0	Apartment
14065739	84452033	Entire home/apt	France	Paris	Invalides	0	0.0	6	3.0	350.0	Apartment
5831552	24864399	Entire home/apt	France	Paris	Palais-Royal	0	0.0	4	2.0	495.0	Villa
15817253	22001014	Entire home/apt	France	Paris	Invalides	6	5.0	8	3.0	433.0	Apartment
7042289	24780753	Entire home/apt	France	Paris	Saint-Thomas-dAquin	5	4.5	6	4.0	363.0	Apartment
4453356	2856748	Entire home/apt	France	Paris	Saint-Victor	0	0.0	4	1.0	392.0	Apartment
236801	645546	Entire home/apt	France	Paris	Sorbonne	13	5.0	4	2.0	363.0	Apartment
881354	4662396	Entire home/apt	France	Paris	Arsenal	38	5.0	4	2.0	363.0	Apartment
7722947	2856748	Entire home/apt	France	Paris	Arsenal	0	0.0	2	1.0	363.0	Apartment
19262380	3081075	Entire home/apt	France	Paris	Saint-Avoye	0	0.0	7	6.0	314.0	Apartment
2059610	2541384	Entire home/apt	France	Paris	Saint-Gervais	1	0.0	6	3.0	422.0	Apartment
4356427	22613241	Entire home/apt	France	Paris	Halles	0	0.0	6	3.0	483.0	Apartment
4455004	10152199	Entire home/apt	France	Paris	Saint-Thomas-dAquin	0	0.0	4	2.0	505.0	Apartment
17634853	5905761	Entire home/apt	France	Paris	Odeon	8	5.0	7	4.0	453.0	Apartment
4697300	23960469	Entire home/apt	France	Paris	Europe	4	5.0	6	4.0	344.0	Apartment
6907485	36067291	Entire home/apt	France	Paris	Plaine-Monceau	1	0.0	7	4.0	422.0	Apartment
6920785	35693045	Entire home/apt	France	Paris	Champs-Elysées	3	4.5	7	3.0	325.0	Apartment
18417961	5044753	Entire home/apt	France	Paris	Chaillot	0	0.0	6	3.0	314.0	Apartment
9161452	47688971	Entire home/apt	France	Paris	Muette	0	0.0	4	1.0	320.0	Apartment
9238481	12277995	Entire home/apt	France	Paris	Faubourg-du-Roule	0	0.0	4	1.0	313.0	Apartment
18270854	6963870	Entire home/apt	France	Paris	Porte-Dauphine	0	0.0	6	3.0	363.0	Apartment
16120952	3014738	Entire home/apt	France	Paris	Champs-Elysées	3	4.5	5	2.0	335.0	Apartment
14959998	31711910	Entire home/apt	France	Paris	Plaine-Monceau	4	4.5	5	3.0	337.0	Apartment
17846198	15423117	Entire home/apt	France	Paris	Chaillot	0	0.0	5	4.0	361.0	Apartment
3652103	14160076	Entire home/apt	France	Paris	Ternes	0	0.0	5	3.0	422.0	Apartment
1063034	5056483	Entire home/apt	France	Paris	Madeleine	6	4.5	5	2.0	338.0	Apartment
12477335	67536828	Entire home/apt	France	Paris	Champs-Elysées	0	0.0	5	2.0	363.0	Apartment
1067956	609337	Entire home/apt	France	Paris	Madeleine	10	5.0	5	2.0	320.0	Apartment
4728328	12732651	Entire home/apt	France	Paris	Europe	1	0.0	6	3.0	386.0	Apartment
6023154	12984381	Entire home/apt	France	Paris	Champs-Elysées	6	4.5	4	2.0	329.0	Apartment
8658610	2305345	Entire home/apt	France	Paris	Muette	0	0.0	5	3.0	325.0	Apartment
18188856	64224220	Entire home/apt	France	Paris	Chaillot	0	0.0	4	1.0	325.0	Apartment
11130399	57841886	Entire home/apt	France	Paris	Chaillot	0	0.0	4	2.0	422.0	Apartment
4791925	24694277	Entire home/apt	France	Paris	Chaillot	0	0.0	5	3.0	374.0	Apartment
4350070	22580724	Entire home/apt	France	Paris	Muette	0	0.0	4	2.0	363.0	Apartment
17589129	13643033	Entire home/apt	France	Paris	Chaillot	0	0.0	5	3.0	338.0	Apartment
18596802	6587143	Entire home/apt	France	Paris	Porte-Dauphine	0	0.0	8	3.0	422.0	Apartment
15699136	288574	Entire home/apt	France	Paris	Champs-Elysées	2	0.0	4	1.0	314.0	Apartment
19710965	138896507	Entire home/apt	France	Paris	Chaillot	0	0.0	8	4.0	386.0	Apartment
6211059	32193435	Entire home/apt	France	Paris	Porte-Dauphine	24	4.5	8	3.0	458.0	Apartment
11265543	14714757	Entire home/apt	France	Paris	Chaillot	2	0.0	6	3.0	422.0	Apartment
11901038	1901703	Entire home/apt	France	Paris	Champs-Elysées	0	0.0	6	1.0	361.0	Apartment
12925912	11788432	Entire home/apt	France	Paris	Chaillot	0	0.0	4	2.0	422.0	Apartment
15459834	35380820	Entire home/apt	France	Paris	Champs-Elysées	0	0.0	4	2.0	350.0	Apartment
12423521	12277995	Entire home/apt	France	Paris	Faubourg-du-Roule	0	0.0	2	0.0	361.0	Apartment
13167238	73557848	Entire home/apt	France	Paris	Champs-Elysées	0	0.0	4	2.0	483.0	Apartment
15698486	288574	Entire home/apt	France	Paris	Champs-Elysées	0	0.0	4	2.0	422.0	Apartment
18679358	10467377	Entire home/apt	France	Paris	Champs-Elysées	2	0.0	4	2.0	505.0	Apartment
7661444	40215063	Entire home/apt	France	Paris	Chaillot	17	5.0	6	3.0	483.0	Apartment
14223171	5033198	Entire home/apt	France	Paris	Champs-Elysées	1	0.0	6	3.0	483.0	Apartment
9432549	8816961	Entire home/apt	France	Paris	Faubourg-du-Roule	7	5.0	4	2.0	483.0	Apartment
287223	1299285	Entire home/apt	France	Paris	Faubourg-du-Roule	4	5.0	3	2.0	363.0	Apartment
15364939	97888639	Entire home/apt	France	Paris	Porte-Dauphine	5	5.0	8	4.0	435.0	Apartment
8375703	44142151	Entire home/apt	France	Paris	Champs-Elysées	0	0.0	5	4.0	483.0	Apartment
3785057	7239393	Entire home/apt	France	Paris	Porte-Dauphine	4	4.0	4	2.0	447.0	Apartment
2428725	12414225	Entire home/apt	France	Paris	Faubourg-du-Roule	0	0.0	7	2.0	483.0	Apartment
194621	945319	Entire home/apt	France	Paris	Chaillot	70	4.5	6	3.0	363.0	Apartment
13320363	4276261	Entire home/apt	France	Paris	Madeleine	2	0.0	4	2.0	510.0	Apartment
10031995	30368737	Entire home/apt	France	Paris	Chaillot	2	0.0	4	2.0	363.0	Apartment
14905997	79844641	Entire home/apt	France	Paris	Chaillot	0	0.0	2	1.0	363.0	Apartment
7707531	7608379	Entire home/apt	France	Paris	Chaillot	1	0.0	4	1.0	422.0	Bed & Breakfast
5998927	27310698	Entire home/apt	France	Paris	Chaillot	11	4.5	4	1.0	320.0	Apartment
15745413	101760266	Entire home/apt	France	Paris	Faubourg-du-Roule	0	0.0	4	2.0	361.0	Apartment
6024707	789620	Entire home/apt	France	Paris	Porte-Dauphine	2	0.0	4	2.0	471.0	Apartment
17472458	13013633	Entire home/apt	France	Paris	Chaillot	1	0.0	5	2.0	347.0	Apartment
19866000	1428356	Entire home/apt	France	Paris	Porte-Dauphine	0	0.0	3	2.0	363.0	Apartment
9130190	30052781	Entire home/apt	France	Paris	Porte-Dauphine	0	0.0	6	3.0	471.0	Apartment
4583944	23761795	Entire home/apt	France	Paris	Champs-Elysées	1	0.0	6	3.0	363.0	Apartment
14493595	9044891	Entire home/apt	France	Paris	Faubourg-du-Roule	2	0.0	3	1.0	386.0	Apartment
580425	2856255	Entire home/apt	France	Paris	Chaillot	11	4.5	7	2.0	443.0	Apartment
16706798	80497628	Entire home/apt	France	Paris	Champs-Elysées	4	5.0	6	3.0	411.0	Apartment
7241307	9418449	Entire home/apt	France	Paris	Chaillot	8	4.5	6	3.0	422.0	Apartment
18922045	120569082	Entire home/apt	France	Paris	Chaillot	0	0.0	1	2.0	363.0	Apartment
3694189	12941857	Entire home/apt	France	Paris	Muette	5	5.0	4	2.0	350.0	Apartment
14735584	91779876	Entire home/apt	France	Paris	Porte-Dauphine	0	0.0	4	2.0	422.0	Apartment
13988375	1901703	Entire home/apt	France	Paris	Champs-Elysées	0	0.0	6	1.0	482.0	Apartment
1976573	4959424	Entire home/apt	France	Paris	Porte-Dauphine	0	0.0	5	3.0	477.0	Apartment
18172648	64224220	Entire home/apt	France	Paris	Faubourg-du-Roule	14	5.0	6	3.0	483.0	Apartment
8897353	30167490	Entire home/apt	France	Paris	Gros-Caillou	1	0.0	6	3.0	458.0	Apartment
1507660	8053233	Entire home/apt	France	Paris	Porte-Dauphine	13	5.0	4	2.0	422.0	Apartment
10049291	51567288	Entire home/apt	France	Paris	Faubourg-du-Roule	35	4.5	5	2.0	314.0	Apartment
17836435	12984381	Entire home/apt	France	Paris	Chaillot	7	4.5	6	2.0	318.0	Apartment
6197083	24603003	Entire home/apt	France	Paris	Faubourg-du-Roule	2	0.0	8	2.0	483.0	Apartment
18482656	128218536	Entire home/apt	France	Paris	Faubourg-du-Roule	0	0.0	5	2.0	471.0	Apartment
18717960	127581582	Entire home/apt	France	Paris	Muette	0	0.0	8	4.0	466.0	Apartment
14941473	94000899	Entire home/apt	France	Paris	Chaillot	15	4.5	4	2.0	338.0	Loft
12666306	24495283	Entire home/apt	France	Paris	Halles	9	5.0	4	1.0	314.0	Apartment
14178982	85880836	Entire home/apt	France	Paris	Madeleine	3	4.5	3	2.0	338.0	Apartment
8322604	1862452	Entire home/apt	France	Paris	Madeleine	12	5.0	8	3.0	350.0	Apartment
15792886	31898183	Entire home/apt	France	Paris	Invalides	0	0.0	6	3.0	482.0	Apartment
10278906	1838025	Entire home/apt	France	Paris	Palais-Royal	0	0.0	5	2.0	338.0	Apartment
12428233	9044891	Entire home/apt	France	Paris	Saint-Thomas-dAquin	2	0.0	2	1.0	344.0	Apartment
1355033	5534888	Entire home/apt	France	Paris	Invalides	10	5.0	4	2.0	314.0	Apartment
3691272	9301916	Entire home/apt	France	Paris	Invalides	13	4.5	2	1.0	422.0	Apartment
619611	2785668	Entire home/apt	France	Paris	Invalides	61	4.5	8	4.0	386.0	Apartment
2736222	13999921	Entire home/apt	France	Paris	Europe	0	0.0	6	3.0	386.0	Apartment
7272487	29037764	Entire home/apt	France	Paris	Halles	1	0.0	6	3.0	364.0	Apartment
16309962	12984381	Entire home/apt	France	Paris	Mail	5	3.5	6	2.0	352.0	Apartment
5609074	5044753	Entire home/apt	France	Paris	Batignolles	0	0.0	6	5.0	399.0	Apartment
793550	4180763	Entire home/apt	France	Paris	Batignolles	14	5.0	4	2.0	350.0	Apartment
378001	800159	Entire home/apt	France	Paris	Madeleine	20	5.0	6	3.0	338.0	Apartment
9856791	12455442	Entire home/apt	France	Paris	Europe	0	0.0	3	2.0	422.0	Apartment
5802784	5109707	Entire home/apt	France	Paris	Saint-Georges	0	0.0	6	2.0	363.0	Apartment
12993888	71608233	Entire home/apt	France	Paris	Epinettes	0	0.0	5	3.0	422.0	Apartment
16627883	7642792	Entire home/apt	France	Paris	Enfants-Rouges	0	0.0	6	3.0	399.0	Apartment
8484343	44591251	Entire home/apt	France	Paris	Invalides	1	0.0	4	2.0	422.0	Apartment
19341708	2856748	Entire home/apt	France	Paris	Madeleine	0	0.0	4	2.0	458.0	Apartment
14850173	1651752	Entire home/apt	France	Paris	Invalides	1	0.0	4	2.0	483.0	Apartment
17529489	12327781	Entire home/apt	France	Paris	Necker	1	0.0	6	2.0	359.0	Apartment
1095558	6019343	Entire home/apt	France	Paris	Champs-Elysées	51	5.0	5	3.0	458.0	Apartment
2412116	12327781	Entire home/apt	France	Paris	Ecole-Militaire	43	4.5	5	2.0	480.0	Loft
13178209	15667	Entire home/apt	France	Paris	Necker	2	0.0	4	2.0	338.0	Apartment
9342	30055	Entire home/apt	France	Paris	Grenelle	88	5.0	12	4.0	423.0	Apartment
9185933	46216877	Entire home/apt	France	Paris	Ternes	15	5.0	6	3.0	422.0	Apartment
1757089	9044891	Entire home/apt	France	Paris	Faubourg-du-Roule	5	4.5	6	3.0	418.0	Apartment
18013579	53323515	Entire home/apt	France	Paris	Gros-Caillou	0	0.0	6	2.0	449.0	Apartment
6195516	27310698	Entire home/apt	France	Paris	Gros-Caillou	6	5.0	4	2.0	418.0	Apartment
13381837	49956475	Entire home/apt	France	Paris	Faubourg-du-Roule	18	4.5	6	3.0	350.0	Apartment
12826279	69984076	Entire home/apt	France	Paris	Europe	3	5.0	7	4.0	431.0	Apartment
6624062	34669314	Entire home/apt	France	Paris	Invalides	24	5.0	5	2.0	386.0	Boat
18320154	7612270	Entire home/apt	France	Paris	Faubourg-du-Roule	1	0.0	5	2.0	314.0	Apartment
17542840	12327781	Entire home/apt	France	Paris	Ecole-Militaire	10	4.5	8	3.0	480.0	Apartment
17369914	93073145	Entire home/apt	France	Paris	Chaillot	1	0.0	3	1.0	314.0	Apartment
13985046	29086855	Entire home/apt	France	Paris	Saint-Thomas-dAquin	7	4.5	6	3.0	514.0	Apartment
864381	3708634	Entire home/apt	France	Paris	Grenelle	56	5.0	8	3.0	422.0	House
4828217	7608379	Entire home/apt	France	Paris	Grenelle	19	5.0	6	3.0	482.0	Apartment
9185075	29429305	Entire home/apt	France	Paris	Necker	11	4.0	6	2.0	359.0	Apartment
17477446	118364704	Entire home/apt	France	Paris	Champs-Elysées	6	5.0	4	2.0	471.0	Apartment
11248960	18572297	Entire home/apt	France	Paris	Faubourg-du-Roule	6	5.0	4	2.0	483.0	Apartment
12694769	35934575	Entire home/apt	France	Paris	Porte-Dauphine	43	4.5	5	3.0	435.0	Apartment
19840047	140234631	Entire home/apt	France	Paris	Champs-Elysées	0	0.0	6	3.0	337.0	Boat
6207589	27310698	Entire home/apt	France	Paris	Ternes	1	0.0	5	2.0	399.0	Apartment
4668775	21324414	Entire home/apt	France	Paris	Chaillot	2	0.0	5	3.0	505.0	Apartment
6774588	12984381	Entire home/apt	France	Paris	Ternes	3	4.5	4	2.0	318.0	Apartment
19282069	62489870	Entire home/apt	France	Paris	Plaine-Monceau	0	0.0	6	2.0	332.0	Apartment
16237577	61980761	Entire home/apt	France	Paris	Ternes	1	0.0	5	2.0	338.0	Apartment
1077562	420870	Entire home/apt	France	Paris	Faubourg-du-Roule	44	5.0	5	2.0	514.0	Apartment
12907414	4570729	Entire home/apt	France	Paris	Chaillot	3	5.0	6	3.0	314.0	Apartment
18900954	14332212	Entire home/apt	France	Paris	Europe	0	0.0	6	3.0	350.0	Apartment
1257369	4246694	Entire home/apt	France	Paris	Plaine-Monceau	5	4.0	7	4.0	320.0	Apartment
18389579	3708556	Entire home/apt	France	Paris	Plaine-Monceau	0	0.0	5	4.0	338.0	House
8377390	44150508	Entire home/apt	France	Paris	Porte-Dauphine	37	5.0	6	3.0	363.0	Apartment
12303935	66339974	Entire home/apt	France	Paris	Europe	0	0.0	6	1.0	350.0	Apartment
6753603	35361032	Entire home/apt	France	Paris	Faubourg-du-Roule	2	0.0	5	2.0	338.0	Apartment
557246	2736576	Entire home/apt	France	Paris	Batignolles	71	5.0	6	3.0	380.0	Apartment
15135872	16692784	Entire home/apt	France	Paris	Faubourg-du-Roule	4	5.0	5	2.0	314.0	Apartment
15543433	99450512	Entire home/apt	France	Paris	Faubourg-du-Roule	0	0.0	6	2.0	324.0	Condominium
699063	3478482	Entire home/apt	France	Paris	Batignolles	11	5.0	7	4.0	356.0	Apartment
19184798	107243549	Entire home/apt	France	Paris	Ternes	0	0.0	7	4.0	350.0	Apartment
12970056	49369787	Entire home/apt	France	Paris	Ternes	37	4.5	11	4.0	422.0	Apartment
19723074	16965480	Entire home/apt	France	Paris	Ternes	0	0.0	4	2.0	325.0	Apartment
10187638	14894288	Entire home/apt	France	Paris	Europe	0	0.0	6	4.0	363.0	Apartment
5613229	1534767	Entire home/apt	France	Paris	Plaine-Monceau	0	0.0	4	1.0	314.0	Apartment
18054422	4237797	Entire home/apt	France	Paris	Ternes	0	0.0	6	2.0	338.0	Apartment
209025	1029694	Entire home/apt	France	Paris	Batignolles	13	5.0	4	3.0	348.0	Apartment
13464901	76973824	Entire home/apt	France	Paris	Ternes	2	0.0	2	1.0	361.0	Apartment
14477701	89273418	Entire home/apt	France	Paris	Chaillot	1	0.0	6	2.0	363.0	Apartment
2776656	3268167	Entire home/apt	France	Paris	Epinettes	39	4.5	8	3.0	338.0	Apartment
2049390	2756830	Entire home/apt	France	Paris	Plaine-Monceau	0	0.0	5	2.0	363.0	Apartment
18698936	3048727	Entire home/apt	France	Paris	Plaine-Monceau	2	0.0	7	0.0	337.0	Apartment
6218787	2866538	Entire home/apt	France	Paris	Europe	2	0.0	6	3.0	363.0	Apartment
2968924	861839	Entire home/apt	France	Paris	Plaine-Monceau	2	0.0	6	3.0	363.0	Apartment
19374054	135807981	Entire home/apt	France	Paris	Ternes	0	0.0	6	3.0	471.0	Apartment
14192602	80497628	Entire home/apt	France	Paris	Ternes	0	0.0	8	4.0	422.0	Apartment
19538405	2667370	Entire home/apt	France	Paris	Ternes	0	0.0	6	2.0	350.0	Apartment
9530665	49369787	Entire home/apt	France	Paris	Chaillot	75	4.5	13	4.0	507.0	Apartment
5723521	29675892	Entire home/apt	France	Paris	Plaine-Monceau	4	4.5	13	4.0	483.0	Apartment
16024375	45191770	Entire home/apt	France	Paris	Plaine-Monceau	0	0.0	1	0.0	363.0	Apartment
18066127	124367317	Entire home/apt	France	Paris	Batignolles	1	0.0	4	2.0	344.0	Apartment
18435030	61940127	Entire home/apt	France	Paris	Europe	0	0.0	6	4.0	422.0	Apartment
921566	4955072	Entire home/apt	France	Paris	Plaine-Monceau	1	0.0	6	4.0	422.0	Apartment
9431424	48885300	Entire home/apt	France	Paris	Saint-Georges	0	0.0	6	3.0	422.0	Apartment
17003238	64224220	Entire home/apt	France	Paris	Plaine-Monceau	2	0.0	6	3.0	483.0	Apartment
12510625	21291707	Entire home/apt	France	Paris	Chaillot	34	5.0	10	4.0	399.0	Apartment
9921382	35832297	Entire home/apt	France	Paris	Europe	0	0.0	7	5.0	483.0	Apartment
10633304	23243901	Entire home/apt	France	Paris	Ternes	1	0.0	5	3.0	453.0	Apartment
18766838	4521521	Entire home/apt	France	Paris	Ternes	0	0.0	5	2.0	374.0	Apartment
475324	2356122	Entire home/apt	France	Paris	Epinettes	42	4.5	8	4.0	361.0	House
12675115	57984757	Entire home/apt	France	Paris	Batignolles	0	0.0	10	4.0	458.0	Apartment
183599	876138	Entire home/apt	France	Paris	Europe	1	0.0	3	1.0	363.0	Apartment
13464285	76973824	Entire home/apt	France	Paris	Ternes	0	0.0	2	1.0	361.0	Apartment
3910174	6085818	Entire home/apt	France	Paris	Plaine-Monceau	28	5.0	6	4.0	386.0	Apartment
18951974	10524100	Entire home/apt	France	Paris	Plaine-Monceau	0	0.0	8	4.0	422.0	Townhouse
19776150	101401036	Entire home/apt	France	Paris	Plaine-Monceau	0	0.0	5	3.0	422.0	Apartment
2492399	12755833	Entire home/apt	France	Paris	Europe	14	5.0	4	2.0	363.0	Apartment
6962199	36506149	Entire home/apt	France	Paris	Europe	0	0.0	6	3.0	411.0	Apartment
8759332	33366436	Entire home/apt	France	Paris	Chaillot	5	5.0	6	2.0	332.0	Apartment
